scholarship_id,new_source_url,funder,scholarship_name_th,scholarship_name_en,award_value_tier,verification_status,funder_type,level,current_source_url,current_application_url
TD-1492,,University of Exeter,,University of Exeter LLB Scholarship (Canada) 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-exeter-llb-scholarship-canada-2026,https://www.scholarshiptab.com/scholarships/university-of-exeter-llb-scholarship-canada-2026
TD-1508,,Edith Cowan University (ECU),,2026 Edith Cowan University Study Abroad Bursary,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/2026-edith-cowan-university-study-abroad-bursary,https://www.scholarshiptab.com/scholarships/2026-edith-cowan-university-study-abroad-bursary
TD-1525,,La Trobe University,,La Trobe University Dennis McDermott Research Scholarships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/la-trobe-university-dennis-mcdermott-research-scholarships-2026,https://www.scholarshiptab.com/scholarships/la-trobe-university-dennis-mcdermott-research-scholarships-2026
TD-1526,,La Trobe University,,2026 La Trobe Flexible Research Scholarship (FLEX),,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/2026-la-trobe-flexible-research-scholarship-flex-candidates-with-disabilities,https://www.scholarshiptab.com/scholarships/2026-la-trobe-flexible-research-scholarship-flex-candidates-with-disabilities
TD-1550,,University of Strathclyde,,University of Strathclyde Faculty of Engineering International Scholarship for Masters Study 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/university-of-strathclyde-faculty-of-engineering-international-scholarship-for-masters-study-2026,https://www.scholarshiptab.com/scholarships/university-of-strathclyde-faculty-of-engineering-international-scholarship-for-masters-study-2026
TD-1564,,University of Melbourne,,University of Melbourne Indigenous Graduate Research Support Grant 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-melbourne-indigenous-graduate-research-support-grant-2026,https://www.scholarshiptab.com/scholarships/university-of-melbourne-indigenous-graduate-research-support-grant-2026
TD-1567,,University of Lincoln,,2026/27 University of Lincoln Global Leaders Scholarship,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/2026-27-university-of-lincoln-global-leaders-scholarship,https://www.scholarshiptab.com/scholarships/2026-27-university-of-lincoln-global-leaders-scholarship
TD-1568,,University of Reading,,University of Reading Global Sustainability Leaders Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-reading-global-sustainability-leaders-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-reading-global-sustainability-leaders-scholarship-2026
TD-1569,,Brunel University London,,2026 Brunel University of London Postgraduate International Bursary,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/2026-brunel-university-of-london-postgraduate-international-bursary,https://www.scholarshiptab.com/scholarships/2026-brunel-university-of-london-postgraduate-international-bursary
TD-1571,,La Trobe University,,La Trobe Artificial Intelligence Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/la-trobe-artificial-intelligence-scholarship-2026,https://www.scholarshiptab.com/scholarships/la-trobe-artificial-intelligence-scholarship-2026
TD-1572,,Brunel University London,,Brunel University Fee Reduction for Partnership Schools 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/brunel-university-fee-reduction-for-partnership-schools-2026,https://www.scholarshiptab.com/scholarships/brunel-university-fee-reduction-for-partnership-schools-2026
TD-1573,,Curtin University,,John Curtin Global Excellence Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/john-curtin-global-excellence-scholarship-2026,https://www.scholarshiptab.com/scholarships/john-curtin-global-excellence-scholarship-2026
TD-1574,,Curtin University,,Curtin Global Talent Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/curtin-global-talent-scholarship-2026,https://www.scholarshiptab.com/scholarships/curtin-global-talent-scholarship-2026
TD-1576,,La Trobe University,,2026 La Trobe University Graduate Research PhD Project Scholarships,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/2026-la-trobe-university-graduate-research-phd-project-scholarships,https://www.scholarshiptab.com/scholarships/2026-la-trobe-university-graduate-research-phd-project-scholarships
TD-1577,,La Trobe University,,La Trobe Early Acceptance Grant 2025/26,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/la-trobe-early-acceptance-grant-2025-26,https://www.scholarshiptab.com/scholarships/la-trobe-early-acceptance-grant-2025-26
TD-1578,,La Trobe University,,La Trobe Greater China Digital Health Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/la-trobe-greater-china-digital-health-scholarship-2026,https://www.scholarshiptab.com/scholarships/la-trobe-greater-china-digital-health-scholarship-2026
TD-1581,,African Institute for Mathematical Sciences (AIMS),,AIMS South Africa AI in Science Postdoctoral Fellowship 2025,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/aims-south-africa-ai-in-science-postdoctoral-fellowship-2025,https://www.scholarshiptab.com/scholarships/aims-south-africa-ai-in-science-postdoctoral-fellowship-2025
TD-1582,,James Cook University,,JCU 2026 Bachelor of Veterinary Science Relocation Grant,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/jcu-2026-bachelor-of-veterinary-science-relocation-grant,https://www.scholarshiptab.com/scholarships/jcu-2026-bachelor-of-veterinary-science-relocation-grant
TD-1583,,CQUniversity Australia,,CQUniversity Australia 2025 International Merit Scholarship,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/cquniversity-2025-international-merit-scholarship,https://www.scholarshiptab.com/scholarships/cquniversity-2025-international-merit-scholarship
TD-1584,,La Trobe University,,La Trobe High Achiever Scholarship 2025 for International Student,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/la-trobe-high-achiever-scholarship-2025-for-international-student,https://www.scholarshiptab.com/scholarships/la-trobe-high-achiever-scholarship-2025-for-international-student
TD-1585,,La Trobe University,,La Trobe University 2025 Wominjeka - Study Abroad Scholarship,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/la-trobe-university-2025-wominjeka-study-abroad-scholarship,https://www.scholarshiptab.com/scholarships/la-trobe-university-2025-wominjeka-study-abroad-scholarship
TD-1586,,RMIT University,,2025 and 2026 RMIT English Language Bursary for Latin American Students at RMIT University,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/2025-and-2026-rmit-english-language-bursary-for-latin-american-students-at-rmit-university,https://www.scholarshiptab.com/scholarships/2025-and-2026-rmit-english-language-bursary-for-latin-american-students-at-rmit-university
